file,profile,policy,seed,belief_ttl,max_observations,sensor_mode,device,learned_model,mission_success,safe_success,unsafe_crossing,wrong_detour,observation_count,replan_count,stale_count,path_length,viewpoint_travel,brier_score,final_entropy,information_gain_per_meter,unresolved_gate_entries,dynamic_intercepted,avg_sensor_corruption_ms,avg_perception_ms,elapsed_seconds,simulation_steps
purify-learned__static-mixed__seed-20014.json,static-mixed,purify-learned,20014,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,9.296000000000006,5.248000000000004,0.010085865023606826,0.03679691650811068,0.3680718667763001,0,False,77.60203087329865,12.512855634093285,2.91094184294343,621
purify-learned__static-mixed__seed-20015.json,static-mixed,purify-learned,20015,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.015111755215365971,0.23683931422585747,0.2828824464047365,0,False,75.56822910904884,125.63838456571102,3.572452399879694,816
purify-learned__static-mixed__seed-20016.json,static-mixed,purify-learned,20016,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,5,4,1,12.64000000000001,8.176000000000005,0.0002123166955554434,0.003684250569241455,0.24921473217613896,0,False,70.4167260169983,9.18413233757019,3.4442063085734844,840
purify-learned__static-mixed__seed-20017.json,static-mixed,purify-learned,20017,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.00022179968576376455,0.00560696792378407,0.38901257565082986,0,False,72.85541501641273,128.48841799795628,3.592559289187193,816
purify-learned__static-mixed__seed-20018.json,static-mixed,purify-learned,20018,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,11.744000000000009,7.456000000000005,6.081492033932396e-05,0.018237052433890427,0.26395603555789793,0,False,81.13860827684402,12.017115473747253,3.422691674903035,774
purify-learned__static-mixed__seed-20019.json,static-mixed,purify-learned,20019,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,13.48800000000001,5.744000000000004,0.03400710546179588,0.4510178767890135,0.19114976434922915,0,False,73.8732094168663,121.18467375636101,3.7792266234755516,883
purify-learned__view-dependent-occlusion__seed-20000.json,view-dependent-occlusion,purify-learned,20000,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,True,4,4,0,6.352000000000005,2.992000000000002,0.25,1.0,0.0,0,False,77.22195339202881,10.839767917990685,2.695998914539814,437
purify-learned__view-dependent-occlusion__seed-20001.json,view-dependent-occlusion,purify-learned,20001,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.0019313022451885918,0.040657752474841824,0.37363864133670405,0,False,74.36296951770782,129.33118991553783,3.5072519090026617,816
purify-learned__view-dependent-occlusion__seed-20002.json,view-dependent-occlusion,purify-learned,20002,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,True,4,4,0,7.360000000000006,2.2880000000000016,0.25,1.0,0.0,0,False,74.92384800314903,10.710410729050636,2.7573834117501974,500
purify-learned__view-dependent-occlusion__seed-20003.json,view-dependent-occlusion,purify-learned,20003,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.016859991256743426,0.21133144831765108,0.2804355135171803,0,False,78.76639446616173,140.38795392215252,3.746322311460972,816
purify-learned__view-dependent-occlusion__seed-20004.json,view-dependent-occlusion,purify-learned,20004,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,5,4,1,12.64000000000001,8.176000000000005,0.00010283020304099635,0.0017117106124876257,0.24773256395309765,0,False,68.37988419532776,9.145299518108368,3.3011342473328114,840
purify-learned__view-dependent-occlusion__seed-20005.json,view-dependent-occlusion,purify-learned,20005,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,11.248000000000008,4.464000000000003,0.016788191736031983,0.17406359213686906,0.36966207947594326,0,False,75.8895792067051,125.83919225633144,3.6418935488909483,743
purify-learned__view-dependent-occlusion__seed-20006.json,view-dependent-occlusion,purify-learned,20006,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,9.770000061123342e-05,0.002735955802983706,0.4867156027601988,0,False,75.58728438615799,118.72007977962494,3.316616468131542,561
purify-learned__view-dependent-occlusion__seed-20007.json,view-dependent-occlusion,purify-learned,20007,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,12.52800000000001,5.664000000000004,0.0009668887493935911,0.019145649634936607,0.34595177792355497,0,False,85.47511410713196,152.9229266345501,4.0298089031130075,823
purify-learned__view-dependent-occlusion__seed-20008.json,view-dependent-occlusion,purify-learned,20008,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,8.336000000000006,4.064000000000003,7.034738824951885e-05,0.002046040884786418,0.49109658185747807,0,False,75.71680322289467,127.13880877196789,3.293446684256196,561
purify-learned__view-dependent-occlusion__seed-20009.json,view-dependent-occlusion,purify-learned,20009,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,13.37600000000001,5.632000000000004,0.003248233942632826,0.03484754449830592,0.3374371306308402,0,False,84.01670265197754,11.161369323730469,3.18276758864522,876
purify-learned__view-dependent-occlusion__seed-20010.json,view-dependent-occlusion,purify-learned,20010,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,8.384000000000006,4.624000000000003,0.003212440183035123,0.01070866570154465,0.42772602334639265,0,False,82.22499349713326,126.91410064697266,3.278338335454464,564
purify-learned__view-dependent-occlusion__seed-20011.json,view-dependent-occlusion,purify-learned,20011,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,13.84000000000001,6.976000000000004,0.023571172317218572,0.3112882242226416,0.17624703662043187,0,False,108.43950569629669,135.86935845017433,4.230766789987683,905
purify-learned__view-dependent-occlusion__seed-20012.json,view-dependent-occlusion,purify-learned,20012,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,8.384000000000006,4.624000000000003,0.0071518596649361235,0.1186417411698131,0.4010809711161428,0,False,80.41145041584969,10.171298503875732,2.7975191324949265,564
purify-learned__view-dependent-occlusion__seed-20013.json,view-dependent-occlusion,purify-learned,20013,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,12.41600000000001,5.104000000000004,0.0005459858690659254,0.025582642171143897,0.38382977634521537,0,False,75.36970916390419,10.584717229008675,3.072799989953637,816
purify-learned__view-dependent-occlusion__seed-20014.json,view-dependent-occlusion,purify-learned,20014,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,9.904000000000007,5.184000000000004,0.003330006032448587,0.006748126343263779,0.3805807215078223,0,False,81.81166914105415,11.069309934973717,2.8499683998525143,659
purify-learned__view-dependent-occlusion__seed-20015.json,view-dependent-occlusion,purify-learned,20015,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,9.264000000000006,4.144000000000003,0.018130220386181947,0.058872409318308214,0.38375165035752434,0,False,117.13279551267624,154.86689339578152,3.8333446234464645,619
purify-learned__view-dependent-occlusion__seed-20016.json,view-dependent-occlusion,purify-learned,20016,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,5,4,1,10.320000000000007,5.744000000000004,0.006579421283473846,0.016792072013492636,0.3542605149880486,0,False,67.98962857723237,8.973221850395202,3.1144384387880564,695
purify-learned__view-dependent-occlusion__seed-20017.json,view-dependent-occlusion,purify-learned,20017,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,2,1,0,6.352000000000005,2.992000000000002,0.006725248649355172,0.024930785862594024,0.32589211702453386,0,False,145.73277759552002,20.31004571914673,2.538400636985898,417
purify-learned__view-dependent-occlusion__seed-20018.json,view-dependent-occlusion,purify-learned,20018,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,7.1360000000000054,3.424000000000002,0.016146822157713268,0.21348954017050237,0.4172990379553024,0,False,74.21982675790787,10.817938759922981,2.761820098385215,486
purify-learned__view-dependent-occlusion__seed-20019.json,view-dependent-occlusion,purify-learned,20019,60,4,camera-rgbd-corrupted,cuda:0,outputs/v3-nbv-dataset-83a969c/nbv-model.pt,True,True,False,False,4,3,1,13.45600000000001,6.208000000000005,0.032980114443196734,0.43713836674139334,0.17859894868998086,0,False,123.80070528388023,126.42114342749119,3.9797374419867992,881
